"id","question_id","option_text","is_correct","media_type","media_content"
"-a","","","","",""
"535","156.0","Yes","True","",""
"536","156.0","No","False","",""
"537","157.0","All three blocks are equivalent to each other.","False","",""
"538","157.0","Exactly two of these three blocks are equivalent to each other.","False","",""
"539","157.0","Blocks 1 and 2 print the same output when E evaluates to True.","False","",""
"540","157.0","Blocks 1 and 2 print the same output when E evaluates to False.","True","",""
"541","157.0","Blocks 2 and 3 print the same output when E evaluates to True.","True","",""
"542","158.0","The value of variable x is independent of the value of bool_var.","True","",""
"543","158.0","The value of variable x is dependent on the value of boon_var.","False","",""
"544","158.0","Line-5 is never executed.","True","",""
"545","158.0","The variable x is updated exactly two times.","False","",""
"546","159.0","When all three Boolean variables are True.","False","",""
"547","159.0","When all three Boolean variables are False.","True","",""
"548","159.0","When at least one of the three Boolean variables is True.","False","",""
"549","159.0","When at least one of the three Boolean variables is False.","False","",""
"550","159.0","This code will never throw an error.","False","",""
"551","161.0","","False","code","print(\\)"
"552","161.0","","False","code","print('\\')"
"553","161.0","","True","code","print('\\\\')"
"554","161.0","","False","code","print(""\\"")"
"555","162.0","Neeraj","True","",""
"556","162.0","Mirabai","True","",""
"557","162.0","Sindhu","True","",""
"558","162.0","X AE A-12","False","",""
"559","162.0","Rohit Sharma","False","",""
"560","163.0","abcdefghij","False","",""
"561","163.0","abcde","False","",""
"562","163.0","acegi","True","",""
"563","163.0","bdfhj","False","",""
"564","164.0","","False","code","1234"
"1234","","","","",""
"1234","","","","",""
"1234","","","","",""
"565","164.0","","True","code","1"
"2","","","","",""
"3","","","","",""
"4","","","","",""
"566","164.0","","False","code","1"
"1","","","","",""
"1","","","","",""
"1","","","","",""
"567","164.0","","False","code","4"
"4","","","","",""
"4","","","","",""
"4","","","","",""
"568","165.0","tacit","True","",""
"569","165.0","trumpet","True","",""
"570","165.0","ease","True","",""
"571","165.0","TrumpeT","False","",""
"572","165.0","TaciT","False","",""
"573","166.0","A word is termed valid if it begins with a lower case letter.","False","",""
"574","166.0","A word is termed valid if its first and last characters are the same.","False","",""
"575","166.0","A word is termed valid if it begins with a lower case letter AND its first and last characters are the same.","True","",""
"576","166.0","A word is termed valid if it begins with a lower case letter OR its first and last characters are the same.","False","",""
"577","168.0","","False","code","num = int(input())first, middle, last = num[0], num[1], num[2]if first + last == middle:    print('sandwich')else:    print('plain')"
"578","168.0","","False","code","num = input()first, middle, last = num[0], num[1], num[2]if first + last == middle:    print('sandwich')else:    print('plain')"
"579","168.0","","True","code","num = input()first, middle, last = int(num[0]), int(num[1]), int(num[2])if first + last == middle:    print('sandwich')else:    print('plain')"
"580","168.0","","False","code","num = int(input())first, middle, last = int(num[0]), int(num[1]), int(num[2])if first + last == middle:    print('sandwich')else:    print('plain')"
"581","171.0","When any two among x, y and z are equal","False","",""
"582","171.0","When all the values of x, y and z are equal","False","",""
"583","171.0","When any one among x, y and z is zero","False","",""
"584","171.0","When all the values of x, y and z are zeros","True","",""
"585","172.0","True","False","",""
"586","172.0","False","True","",""
"587","173.0","","False","code","sentence = input()"
"space = ' ' # there is a single space between the quotes","","","","",""
"num_words = sentence.count(space)","","","","",""
"print(num_words)","","","","",""
"588","173.0","","True","code","sentence = input()"
"space = ' ' # there is a single space between the quotes","","","","",""
"num_words = sentence.count(space) + 1","","","","",""
"print(num_words)","","","","",""
"589","173.0","","False","code","sentence = int(input())"
"space = ' ' # there is a single space between the quotes","","","","",""
"num_words = sentence.count(space)","","","","",""
"print(num_words)","","","","",""
"590","173.0","","False","code","sentence = input()"
"num_words = len(sentence)","","","","",""
"print(num_words)","","","","",""
"591","174.0","","False","text","ABD
XYZ
MR
FNAME LNAME
999"
"592","174.0","","False","text","ABC
XYZ
MRS
FNAME LNAME
999"
"593","174.0","","True","text","ABC
XYZ
MR
fname lname
999"
"594","174.0","","False","text","ABC
MR
XYZ
FNAME LNAME
999"
"595","175.0","(a{b[c]})","True","",""
"596","175.0","abcd","True","",""
"597","175.0",")(][}{","True","",""
"598","175.0","a(db]","False","",""
"851","263.0","[]","False","",""
"852","263.0","Error","False","",""
"853","263.0","[5, 22, 55, 75]","False","",""
"854","263.0","[22, 5, 55, 75]","True","",""
"855","264.0","Abhi","False","",""
"856","264.0","Akshay","True","",""
"857","264.0","undefined","False","",""
"858","264.0","ReferenceError","False","",""
"859","265.0","Abhi","True","",""
"860","265.0","Akshay","False","",""
"861","265.0","Undefined","False","",""
"862","265.0","ReferenceError","False","",""
"863","266.0","100","False","",""
"864","266.0","120","True","",""
"865","266.0","140","False","",""
"866","266.0","160","False","",""
"867","267.0","6","False","",""
"868","267.0","5","False","",""
"869","267.0","8","True","",""
"870","267.0","None of the above","False","",""
"871","268.0","3","False","",""
"872","268.0","5","False","",""
"873","268.0","7","True","",""
"874","268.0","15","False","",""
"875","269.0","Undefined","False","",""
"876","269.0","Modern Application Development 2","True","",""
"877","269.0","Will throw syntax error","False","",""
"878","269.0","None of the above","False","",""
"879","270.0","500px","True","",""
"880","270.0","1000px","False","",""
"881","270.0","0px","False","",""
"882","270.0","None of the above","False","",""
"887","272.0","Application","False","",""
"888","272.0","Programming","True","",""
"889","272.0","Interface","False","",""
"890","272.0","A","False","",""
"883","271.0","Red, 100px, 100px","False","",""
"884","271.0","Red, 50px, 50px","True","",""
"885","271.0","Green, 50px, 100px","False","",""
"886","271.0","Green, 50px, 50px","False","",""
"599","176.0","The residue is equal to the zero vector.","False","",""
"600","176.0","The residue is equal to the vector $x$.","True","",""
"601","176.0","The projection is the zero vector.","True","",""
"602","176.0","The projection is equal to the vector $x$.","False","",""
"618","186.0","$P:(-ve,-ve)$","False","",""
"619","186.0","$P:(-ve,+ve)$","True","",""
"620","186.0","$Q:(+ve,+ve)$","False","",""
"621","186.0","$Q:(+ve,-ve)$","True","",""
"612","181.0","","False","image","img_002.png"
"613","181.0","","True","image","img_003.png"
"603","177.0","Statement-1","False","",""
"604","177.0","Statement-2","False","",""
"605","177.0","Statement-3","False","",""
"606","177.0","Statement-4","False","",""
"607","177.0","None of these statements are true.","True","",""
"608","179.0","$\\begin{bmatrix} 3.5 \\\\ 3.5 \\end{bmatrix}$","False","",""
"609","179.0","$\\begin{bmatrix} -1.5 \\\\ 1.5 \\end{bmatrix}$","True","",""
"610","179.0","$\\begin{bmatrix} 2 \\\\ 5 \\end{bmatrix}$","False","",""
"611","179.0","$\\begin{bmatrix} 1 \\\\ 4 \\end{bmatrix}$","False","",""
"614","183.0","$\\begin{bmatrix} 4.5 & -0.5 \\\\ -0.5 & 0.25 \\end{bmatrix}$","True","",""
"615","183.0","$\\begin{bmatrix} 36 & -4 \\\\ -4 & 2 \\end{bmatrix}$","False","",""
"616","183.0","$\\begin{bmatrix} 1 & 0 \\\\ 0 & 1 \\end{bmatrix}$","False","",""
"617","183.0","$\\begin{bmatrix} 1 & 1 \\\\ 1 & 1 \\end{bmatrix}$","False","",""
"622","187.0","Yes","True","",""
"623","187.0","No","False","",""
"624","188.0","We cannot run the PCA as $k$ is not a valid kernel.","False","",""
"625","188.0","It will be the same as PCA with no kernel.","True","",""
"626","188.0","It will be the same as the polynomial transformation of degree 2 and then run the PCA.","False","",""
"627","188.0","It will be the same as the polynomial transformation of degree 3 and then run the PCA.","False","",""
"628","189.0","The transformed data points will lie on a 5-dimensional subspace of $\\mathbb{R}^6$.","True","",""
"629","189.0","The transformed data points will lie on a 6-dimensional subspace of $\\mathbb{R}^{10}$","False","",""
"630","189.0","There will be some $w \\in \\mathbb{R}^6$ that all of the data points are orthogonal to.","True","",""
"631","189.0","There will be some $w \\in \\mathbb{R}^{10}$ that all of the data points are orthogonal to.","False","",""
"632","190.0","$\\begin{bmatrix} 1 & 8 \\\\ 8 & -1 \\end{bmatrix}$","True","",""
"633","190.0","$\\begin{bmatrix} 1 & 8 \\\\ 8 & 1 \\end{bmatrix}$","True","",""
"634","190.0","$\\begin{bmatrix} 1 & -8 \\\\ 8 & 1 \\end{bmatrix}$","True","",""
"635","190.0","$\\begin{bmatrix} 1 & 0 \\\\ 0 & 1 \\end{bmatrix}$","False","",""
"636","191.0","Yes","True","",""
"637","191.0","No","False","",""
"638","192.0","$2 \\times 2$","False","",""
"639","192.0","$4 \\times 4$","True","",""
"640","192.0","$6 \\times 6$","False","",""
"641","192.0","None of the above","False","",""
"642","193.0","-4","False","",""
"643","193.0","16","True","",""
"644","193.0","13","False","",""
"645","193.0","196","False","",""
"646","195.0","$x_i^T \\alpha_k$","False","",""
"647","195.0","$\\frac{x_i^T \\alpha_k}{\\sqrt{\\lambda}}$","False","",""
"648","195.0","$\\frac{x_i^T X \\alpha_k}{\\sqrt{\\lambda}}$","True","",""
"649","195.0","$\\frac{x_i^T X \\alpha_k}{\\sqrt{n\\lambda}}$","False","",""
"650","196.0","Yes","True","",""
"651","196.0","No","False","",""
"652","197.0","Statement 1 is correct but statement 2 is incorrect.","False","",""
"653","197.0","Statement 1 is incorrect but statement 2 is correct.","False","",""
"654","197.0","Both statements are correct.","True","",""
"655","197.0","Both statements are incorrect.","False","",""
"656","198.0","$(x_1 x_2 + 1)^3$","True","",""
"657","198.0","$(x_2 x_1 + 1)^3$","True","",""
"658","198.0","$(x_1 x_2 + 1)^4$","False","",""
"659","198.0","$\\phi(x_2)^T \\phi(x_1)$","True","",""
"660","199.0","$2, 5, 7$","False","",""
"661","199.0","$2d, 5d, 7d$","False","",""
"662","199.0","$2n, 5n, 7n$","True","",""
"663","199.0","Can not be determined","False","",""
"664","200.0","$4$","False","",""
"665","200.0","$\\frac{1}{\\sqrt{51}}$","False","",""
"666","200.0","$\\frac{1}{2\\sqrt{51}}$","True","",""
"667","200.0","$\\left[ \\frac{1}{\\sqrt{51}}, \\frac{3}{\\sqrt{51}}, \\frac{4}{\\sqrt{51}}, \\frac{5}{\\sqrt{51}} \\right]^T$","False","",""
"668","200.0","$\\left[ \\frac{1}{2\\sqrt{51}}, \\frac{3}{2\\sqrt{51}}, \\frac{4}{2\\sqrt{51}}, \\frac{5}{2\\sqrt{51}} \\right]^T$","False","",""
"669","202.0","Yes","True","",""
"670","202.0","No","False","",""
"671","203.0","Standard PCA","False","",""
"672","203.0","Kernel PCA with a polynomial kernel of degree 2","False","",""
"673","203.0","Kernel PCA with a polynomial kernel of degree 3","True","",""
"674","203.0","Kernel PCA with a polynomial kernel of degree 4","False","",""
"675","204.0","Strategy 1","False","",""
"676","204.0","Strategy 2","True","",""
"677","204.0","Both strategies are the same","False","",""
"678","206.0","$10$","False","",""
"679","206.0","$40$","False","",""
"680","206.0","$\\infty$","True","",""
"681","206.0","Can not be determined","False","",""
"895","274.0","1","False","",""
"896","274.0","2","False","",""
"897","274.0","3","True","",""
"898","274.0","4","False","",""
"899","275.0","abhi","False","",""
"900","275.0","alt","False","",""
"901","275.0","Reference Error","True","",""
"902","275.0","None of the above","False","",""
"903","276.0","[ 'string', 'boolean', 'number', 'function' ]","True","",""
"904","276.0","['iitmonline', true, 3, (a, b) => a + b]","False","",""
"905","276.0","[object, object, object, object]","False","",""
"906","276.0","None of the above","False","",""
"907","277.0","[NaN, NaN, 9, NaN]","False","",""
"908","277.0","[NaN, 1, 9, NaN]","True","",""
"909","277.0","[1, 1, 9, NaN]","False","",""
"910","277.0","None of the above","False","",""
"911","278.0","It will throw syntax error","False","",""
"912","278.0","Apple is red and undefined","False","",""
"913","278.0","Undefined is undefined and Spherical","False","",""
"914","278.0","Apple is red and Spherical","True","",""
"915","279.0","Bowler {
  name: 'Jasprit Bumrah',
  team: 'Indian Cricket Team',
  nationality: 'Indian',
  role: 'Bowler',
  wicket: 101,
  average: 22.79
}","True","",""
"916","279.0","Bowler {
  name: 'Jasprit Bumrah',
  team: undefined,
  nationality: undefined,
  role: 'Bowler',
  wicket: 101,
  average: 22.79
}","False","",""
"917","279.0","Bowler {
  name: undefined,
  team: undefined,
  nationality: undefined,
  role: 'Bowler',
  wicket: 101,
  average: 22.79
}","False","",""
"918","279.0","None of the above","False","",""
"919","280.0","undefined from undefined is a Batsman","False","",""
"920","280.0","Rohit from Indian Cricket Team is an undefined","False","",""
"921","280.0","undefined from Indian Cricket Team is a Batsman","False","",""
"922","280.0","Rohit from Indian Cricket Team is a Batsman","True","",""
"923","281.0","[17, NaN, 29]","False","",""
"924","281.0","[17, 20, 29]","True","",""
"925","281.0","[NaN, 20, 29]","False","",""
"926","281.0","Syntax error","False","",""
"927","282.0","Mishra","False","",""
"928","282.0","Mourya","True","",""
"929","282.0","Syntax Error","False","",""
"930","282.0","None of the above","False","",""
"891","273.0","Code snippet 1","True","",""
"892","273.0","Code snippet 2","False","",""
"893","273.0","Both Code snippets 1 and 2","False","",""
"894","273.0","None of the above","False","",""
"682","207.0","3, 5, 1, 4, 2","False","",""
"683","207.0","5, 3, 1, 2, 4","False","",""
"684","207.0","5, 3, 1, 4, 2","True","",""
"685","207.0","3, 5, 2, 4, 1","False","",""
"686","207.0","None of these","False","",""
"687","208.0","$F(z_1^{t+1},z_2^{t+1},\\dots,z_n^{t+1}) > F(z_1^t,z_2^t,\\dots,z_n^t)$","False","",""
"688","208.0","$F(z_1^{t+1},z_2^{t+1},\\dots,z_n^{t+1}) < F(z_1^t,z_2^t,\\dots,z_n^t)$","True","",""
"689","208.0","$F(z_1^{t+1},z_2^{t+1},\\dots,z_n^{t+1}) = F(z_1^t,z_2^t,\\dots,z_n^t)$","False","",""
"690","209.0","Perpendicular to the line joining $\\mu_1$ and $\\mu_2$ and at the point $\\frac{(\\mu_1+\\mu_2)^2}{2}$","False","",""
"691","209.0","Parallel to the line joining $\\mu_1$ and $\\mu_2$ and at the point $\\frac{(\\mu_1+\\mu_2)^2}{2}$","False","",""
"692","209.0","Perpendicular to the line joining $\\mu_1$ and $\\mu_2$ and at the point $\\frac{\\mu_1+\\mu_2}{2}$","True","",""
"693","209.0","Parallel to the line joining $\\mu_1$ and $\\mu_2$ and at the point $\\frac{\\mu_1+\\mu_2}{2}$","False","",""
"694","210.0","a)","False","image","km2.png"
"695","210.0","b)","False","image","km3.png"
"696","210.0","c) Depends on cluster center initializations and the distance between the two lines.","True","",""
"697","211.0","Any point out of of $x_1, x_2, x_3, x_4, x_5$ may be chosen uniformly at random as next mean.","False","",""
"698","211.0","Certainly $x_3$ will be chosen as its distance from closest mean is largest.","False","",""
"699","211.0","$x_3$ will be chosen with the highest probability, but we are not sure whether this point will definitely be chosen.","True","",""
"700","212.0","The partition configurations can not repeat themselves.","True","",""
"701","212.0","After doing the reassignments, we might get the same partition configuration again.","False","",""
"702","212.0","Objective function after making the re-assignments strictly reduces.","True","",""
"703","212.0","Objective function after making the re-assignments may increase.","False","",""
"704","212.0","Change of value of objective function indicates that the partition configuration has changed.","True","",""
"705","212.0","For partitioning $n$ data points across $k$ partitions, Lloyd's algorithm takes $k^n$ iterations to converge.","False","",""
"706","213.0","1","True","",""
"707","213.0","10","False","",""
"708","213.0","100","False","",""
"709","213.0","Insufficient information. Depends on data.","False","",""
"710","214.0","100","False","",""
"711","214.0","0","True","",""
"712","214.0","100*100","False","",""
"713","215.0","In k-means algorithm, all cluster initializations lead to the same result.","False","",""
"714","215.0","One initialization might get stuck in local minima, while another may lead to global minima.","True","",""
"715","215.0","One initialization may converge while another may not.","False","",""
"716","215.0","The initialization of cluster centres may affect the number of iterations K-means takes to converge.","True","",""
"717","216.0","Yes","True","",""
"718","216.0","No","False","",""
"719","217.0","$\\mathbb{R}$","False","",""
"720","217.0","$\\mathbb{R}^+$","False","",""
"721","217.0","Both $\\mathbb{R}^+$ and $\\mathbb{R}^-$","False","",""
"722","217.0","$\\mathbb{R}^3$","True","",""
"723","218.0","$\\frac{1}{n}\\sum_{i=1}^n(f(x_i)-y_i)^2$","False","",""
"724","218.0","$\\frac{1}{n}\\sum_{i=1}^n|f(x_i)-y_i|$","False","",""
"725","218.0","$\\frac{1}{n}\\sum_{i=1}^n\\mathbb{1}(f(x_i)\\neq y_i)$","True","",""
"726","219.0","Predicting the amount of rainfall in May 2022 in North India based on precipitation data of the year 2021.","False","",""
"727","219.0","Predicting the price of a land based on its area and distance from the market.","False","",""
"728","219.0","Predicting whether an email is spam or not.","True","",""
"729","219.0","Predicting the number of Covid cases on a given day based on previous month data.","False","",""
"730","220.0","$\\mathbb{1}(355\\%2 = 1) = 1$","False","",""
"731","220.0","$\\mathbb{1}(788\\%2 = 1) = 0$","False","",""
"732","220.0","$\\mathbb{1}(355\\%2 = 0) = 1$","True","",""
"733","220.0","$\\mathbb{1}(788\\%2 = 0) = 1$","False","",""
"734","221.0","Unsupervised machine learning helps you to find different kinds of unknown patterns in data.","False","",""
"735","221.0","Regression and classification are two types of supervised machine learning techniques while clustering and density estimation are two types of unsupervised learning.","False","",""
"736","221.0","In unsupervised learning model, the data contains both input and output variables while in supervised learning model, the data contains only input data","True","",""
"737","222.0","is discrete","False","",""
"738","222.0","is continuous and always within a finite range.","False","",""
"739","222.0","is continuous with any range.","True","",""
"740","222.0","may be discrete or continuous.","False","",""
"741","223.0","Making different groups of customers based on their purchase history.","False","",""
"742","223.0","Predicting whether a loan client may default or not based on previous credit history.","True","",""
"743","223.0","Grouping similar Wikipedia articles as per their content.","False","",""
"744","223.0","Estimating the revenue of a company for a given year based on number of items sold.","True","",""
"745","224.0","Classification","False","",""
"746","224.0","Regression","True","",""
"747","224.0","Density Estimation","False","",""
"748","224.0","Dimensionality Reduction","False","",""
"749","225.0","Test set; Validation set; training set","False","",""
"750","225.0","Training set; Test set; Validation set","False","",""
"751","225.0","Training set; Validation set; Test set","True","",""
"752","225.0","Test set; Training set; Validation set","False","",""
"758","229.0","(1, 1)","True","",""
"759","229.0","(1, 2)","False","",""
"760","229.0","(2, 1)","False","",""
"761","229.0","(2, 2)","False","",""
"753","226.0","Dimensionality Reduction, Regression, Classification, Density Estimation","False","",""
"754","226.0","Dimensionality Reduction, Classification, Density Estimation, Regression","False","",""
"755","226.0","Density Estimation, Dimensionality Reduction, Regression, Classification","True","",""
"756","226.0","Classification, Density Estimation, Dimensionality Reduction, Regression","False","",""
"757","226.0","Classification, Dimensionality Reduction, Regression, Density Estimation","False","",""
"766","236.0","$x^Tx$","False","",""
"767","236.0","$||x||^2$","False","",""
"768","236.0","$\\sum_{i=1}^dx_i^2$","False","",""
"769","236.0","$xx^T$","True","",""
"770","237.0","$f(x)$ is continuous at $x=3$.","False","",""
"771","237.0","$f(x)$ is not continuous at $x=3$.","True","",""
"772","237.0","$f(x)$ is differentiable at $x=3$.","False","",""
"773","237.0","$f(x)$ is not differentiable at $x=3$.","True","",""
"774","240.0","$[2, 3, 5]$ and $[-2, 3, -1]$","True","",""
"762","235.0","$\\frac{1}{x-1}$","True","",""
"763","235.0","$\\frac{x^2-1}{x-1}$","True","",""
"764","235.0","$\\text{sign}(x-2)$","False","",""
"765","235.0","$\\sin(x)$","True","",""
"775","240.0","$[1, 0, 1]$ and $[0, 1, 1]$","False","",""
"776","240.0","$[2, 3, 5]$ and $[-2, 3, -5]$","False","",""
"777","240.0","$[0, 1, 0]$ and $[0, 0, 1]$","True","",""
"778","240.0","$[2, -3, 5]$ and $[-2, 3, -5]$","False","",""
"779","240.0","$[1, 0, 0]$ and $[0, 1, 0]$","True","",""
"780","241.0","$4x+4y-8$","False","",""
"781","241.0","$12x+12y-32$","True","",""
"782","241.0","$12x+4y-8$","False","",""
"783","241.0","$12x+12y+32$","False","",""
"784","242.0","$[12, 4]$","True","",""
"785","242.0","$[4, 12]$","False","",""
"786","242.0","$[1, 4]$","False","",""
"787","242.0","$[4, 1]$","False","",""
"788","243.0","$[1, 2, 3]$","False","",""
"789","243.0","$[-1, 2, 3]$","False","",""
"790","243.0","$[0, 2, 3]$","True","",""
"791","243.0","$[2, 0, 3]$","False","",""
"798","246.0","$\\begin{bmatrix} \\frac{2}{\\sqrt{20}}, & 0, & \\frac{4}{\\sqrt{20}} \\end{bmatrix}$","True","",""
"799","246.0","$\\begin{bmatrix} \\frac{1}{\\sqrt{29}}, & 0, & \\frac{1}{\\sqrt{29}} \\end{bmatrix}$","False","",""
"800","246.0","$\\begin{bmatrix} \\frac{-2}{\\sqrt{29}}, & 0, & \\frac{4}{\\sqrt{29}} \\end{bmatrix}$","False","",""
"801","246.0","$\\begin{bmatrix} \\frac{2}{\\sqrt{20}}, & 0, & \\frac{-4}{\\sqrt{20}} \\end{bmatrix}$","False","",""
"802","248.0","$[1,2,3]+\\alpha[-6,-6,3]$","False","",""
"803","248.0","$[7,8,9]+\\alpha[-6,-6,3]$","False","",""
"804","248.0","$[1,2,3]+\\alpha[6,6,3]$","False","",""
"805","248.0","$[7,8,6]+\\alpha[6,6,3]$","False","",""
"806","248.0","$[7,8,6]+\\alpha[1,2,3]$","True","",""
"807","248.0","$[1,2,3]+\\alpha[7,8,6]$","False","",""
"792","244.0","(i) only","False","",""
"793","244.0","(ii) only","False","",""
"794","244.0","(iii) only","False","",""
"795","244.0","(iv) only","False","",""
"796","244.0","(i) and (ii)","True","",""
"797","244.0","(iii) and (iv)","False","",""
"808","249.0","True","True","",""
"809","249.0","False","False","",""
"810","250.0","$A^C=[10,30] \\cup [50,100]$","True","",""
"811","250.0","$A^C=[10,30) \\cup (50,100]$","False","",""
"812","250.0","$A \\cup B=[30,90]$","False","",""
"813","250.0","$A \\cap B=\\emptyset$","True","",""
"814","250.0","$A \\cap B=\\{50\\}$","False","",""
"815","250.0","$A^C \\cap B^C=[10,30) \\cup [91,100]$","False","",""
"816","251.0","Only (i) and (ii)","False","",""
"817","251.0","Only (ii) and (iii)","False","",""
"818","251.0","Only (i) and (iii)","False","",""
"819","251.0","(i), (ii) and (iii)","True","",""
"820","252.0","$1+x$","False","",""
"821","252.0","$1-x$","False","",""
"822","252.0","$x-1$","False","",""
"823","252.0","$x$","True","",""
"824","254.0","Yes","True","",""
"825","254.0","No","False","",""
"826","255.0","$1$","False","",""
"827","255.0","$0$","False","",""
"828","255.0","$0.019$","False","",""
"829","255.0","$1.019$","True","",""
"830","256.0","$2x+2y+2$","False","",""
"831","256.0","$2x+2y-2$","True","",""
"832","256.0","$2x+2y+1$","False","",""
"833","256.0","$2x+2y-1$","False","",""
"834","257.0","$[1, 6]$","False","",""
"835","257.0","$[6, 1]$","True","",""
"836","257.0","$[1, 3]$","False","",""
"837","257.0","$[3, 1]$","False","",""
"838","259.0","$\\begin{bmatrix} \\frac{2}{\\sqrt{29}}, & \\frac{3}{\\sqrt{29}}, & \\frac{4}{\\sqrt{29}} \\end{bmatrix}$","True","",""
"839","259.0","$\\begin{bmatrix} \\frac{-2}{\\sqrt{29}}, & \\frac{3}{\\sqrt{29}}, & \\frac{4}{\\sqrt{29}} \\end{bmatrix}$","False","",""
"840","259.0","$\\begin{bmatrix} \\frac{-2}{\\sqrt{29}}, & \\frac{-3}{\\sqrt{29}}, & \\frac{4}{\\sqrt{29}} \\end{bmatrix}$","False","",""
"841","259.0","$\\begin{bmatrix} \\frac{2}{\\sqrt{29}}, & \\frac{-3}{\\sqrt{29}}, & \\frac{4}{\\sqrt{29}} \\end{bmatrix}$","False","",""
"842","261.0","(i)","False","",""
"843","261.0","(i) and (ii)","True","",""
"844","261.0","(iii) and (iv)","False","",""
"845","261.0","(i) and (iii)","False","",""
"846","261.0","(ii) and (iv)","False","",""
"847","262.0","$a^Tb \\geq ||a||*||b||$","False","",""
"848","262.0","$a^Tb \\leq ||a||*||b||$","False","",""
"849","262.0","$a^Tb = ||a||*||b||$","False","",""
"850","262.0","$a^Tb = -||a||*||b||$","True","",""
