id,question_id,option_text,is_correct,media_type,media_content
586,339.0,False,True,,
587,340.0,,False,code,"sentence = input()
space = ' ' # there is a single space between the quotes
num_words = sentence.count(space)
print(num_words)"
588,340.0,,True,code,"sentence = input()
space = ' ' # there is a single space between the quotes
num_words = sentence.count(space) + 1
print(num_words)"
589,340.0,,False,code,"sentence = int(input())
space = ' ' # there is a single space between the quotes
num_words = sentence.count(space)
print(num_words)"
590,340.0,,False,code,"sentence = input()
num_words = len(sentence)
print(num_words)"
591,341.0,,False,text,"ABD
XYZ
MR
FNAME LNAME
999"
592,341.0,,False,text,"ABC
XYZ
MRS
FNAME LNAME
999"
593,341.0,,True,text,"ABC
XYZ
MR
fname lname
999"
594,341.0,,False,text,"ABC
MR
XYZ
FNAME LNAME
999"
595,342.0,(a{b[c]}),True,,
596,342.0,abcd,True,,
597,342.0,)(][}{,True,,
598,342.0,a(db],False,,
599,430.0,[],False,,
600,430.0,Error,False,,
601,430.0,"[5, 22, 55, 75]",False,,
602,430.0,"[22, 5, 55, 75]",True,,
603,431.0,Abhi,False,,
604,431.0,Akshay,True,,
605,431.0,undefined,False,,
606,431.0,ReferenceError,False,,
607,432.0,Abhi,True,,
608,432.0,Akshay,False,,
609,432.0,Undefined,False,,
610,432.0,ReferenceError,False,,
611,433.0,100,False,,
612,433.0,120,True,,
613,433.0,140,False,,
614,433.0,160,False,,
615,434.0,6,False,,
616,434.0,5,False,,
617,434.0,8,True,,
618,434.0,None of the above,False,,
619,435.0,3,False,,
620,435.0,5,False,,
621,435.0,7,True,,
622,435.0,15,False,,
623,436.0,Undefined,False,,
624,436.0,Modern Application Development 2,True,,
625,436.0,Will throw syntax error,False,,
626,436.0,None of the above,False,,
627,437.0,500px,True,,
628,437.0,1000px,False,,
629,437.0,0px,False,,
630,437.0,None of the above,False,,
631,439.0,Application,False,,
632,439.0,Programming,True,,
633,439.0,Interface,False,,
634,439.0,A,False,,
635,438.0,"Red, 100px, 100px",False,,
636,438.0,"Red, 50px, 50px",True,,
637,438.0,"Green, 50px, 100px",False,,
638,438.0,"Green, 50px, 50px",False,,
639,343.0,The residue is equal to the zero vector.,False,,
640,343.0,The residue is equal to the vector $x$.,True,,
641,343.0,The projection is the zero vector.,True,,
642,343.0,The projection is equal to the vector $x$.,False,,
643,353.0,"$P:(-ve,-ve)$",False,,
644,353.0,"$P:(-ve,+ve)$",True,,
645,353.0,"$Q:(+ve,+ve)$",False,,
646,353.0,"$Q:(+ve,-ve)$",True,,
647,348.0,,False,image,img_002.png
648,348.0,,True,image,img_003.png
649,344.0,Statement-1,False,,
650,344.0,Statement-2,False,,
651,344.0,Statement-3,False,,
652,344.0,Statement-4,False,,
653,344.0,None of these statements are true.,True,,
654,346.0,$\begin{bmatrix} 3.5 \\ 3.5 \end{bmatrix}$,False,,
655,346.0,$\begin{bmatrix} -1.5 \\ 1.5 \end{bmatrix}$,True,,
656,346.0,$\begin{bmatrix} 2 \\ 5 \end{bmatrix}$,False,,
657,346.0,$\begin{bmatrix} 1 \\ 4 \end{bmatrix}$,False,,
658,350.0,$\begin{bmatrix} 4.5 & -0.5 \\ -0.5 & 0.25 \end{bmatrix}$,True,,
659,350.0,$\begin{bmatrix} 36 & -4 \\ -4 & 2 \end{bmatrix}$,False,,
660,350.0,$\begin{bmatrix} 1 & 0 \\ 0 & 1 \end{bmatrix}$,False,,
661,350.0,$\begin{bmatrix} 1 & 1 \\ 1 & 1 \end{bmatrix}$,False,,
662,354.0,Yes,True,,
663,354.0,No,False,,
664,355.0,We cannot run the PCA as $k$ is not a valid kernel.,False,,
665,355.0,It will be the same as PCA with no kernel.,True,,
666,355.0,It will be the same as the polynomial transformation of degree 2 and then run the PCA.,False,,
667,355.0,It will be the same as the polynomial transformation of degree 3 and then run the PCA.,False,,
668,356.0,The transformed data points will lie on a 5-dimensional subspace of $\mathbb{R}^6$.,True,,
669,356.0,The transformed data points will lie on a 6-dimensional subspace of $\mathbb{R}^{10}$,False,,
670,356.0,There will be some $w \in \mathbb{R}^6$ that all of the data points are orthogonal to.,True,,
671,356.0,There will be some $w \in \mathbb{R}^{10}$ that all of the data points are orthogonal to.,False,,
672,357.0,$\begin{bmatrix} 1 & 8 \\ 8 & -1 \end{bmatrix}$,True,,
673,357.0,$\begin{bmatrix} 1 & 8 \\ 8 & 1 \end{bmatrix}$,True,,
674,357.0,$\begin{bmatrix} 1 & -8 \\ 8 & 1 \end{bmatrix}$,True,,
675,357.0,$\begin{bmatrix} 1 & 0 \\ 0 & 1 \end{bmatrix}$,False,,
676,358.0,Yes,True,,
677,358.0,No,False,,
678,359.0,$2 \times 2$,False,,
679,359.0,$4 \times 4$,True,,
680,359.0,$6 \times 6$,False,,
681,359.0,None of the above,False,,
682,360.0,-4,False,,
683,360.0,16,True,,
684,360.0,13,False,,
685,360.0,196,False,,
686,362.0,$x_i^T \alpha_k$,False,,
687,362.0,$\frac{x_i^T \alpha_k}{\sqrt{\lambda}}$,False,,
688,362.0,$\frac{x_i^T X \alpha_k}{\sqrt{\lambda}}$,True,,
689,362.0,$\frac{x_i^T X \alpha_k}{\sqrt{n\lambda}}$,False,,
690,363.0,Yes,True,,
691,363.0,No,False,,
692,364.0,Statement 1 is correct but statement 2 is incorrect.,False,,
693,364.0,Statement 1 is incorrect but statement 2 is correct.,False,,
694,364.0,Both statements are correct.,True,,
695,364.0,Both statements are incorrect.,False,,
696,365.0,$(x_1 x_2 + 1)^3$,True,,
697,365.0,$(x_2 x_1 + 1)^3$,True,,
698,365.0,$(x_1 x_2 + 1)^4$,False,,
699,365.0,$\phi(x_2)^T \phi(x_1)$,True,,
700,366.0,"$2, 5, 7$",False,,
701,366.0,"$2d, 5d, 7d$",False,,
702,366.0,"$2n, 5n, 7n$",True,,
703,366.0,Can not be determined,False,,
704,367.0,$4$,False,,
705,367.0,$\frac{1}{\sqrt{51}}$,False,,
706,367.0,$\frac{1}{2\sqrt{51}}$,True,,
707,367.0,"$\left[ \frac{1}{\sqrt{51}}, \frac{3}{\sqrt{51}}, \frac{4}{\sqrt{51}}, \frac{5}{\sqrt{51}} \right]^T$",False,,
708,367.0,"$\left[ \frac{1}{2\sqrt{51}}, \frac{3}{2\sqrt{51}}, \frac{4}{2\sqrt{51}}, \frac{5}{2\sqrt{51}} \right]^T$",False,,
709,369.0,Yes,True,,
710,369.0,No,False,,
711,370.0,Standard PCA,False,,
712,370.0,Kernel PCA with a polynomial kernel of degree 2,False,,
713,370.0,Kernel PCA with a polynomial kernel of degree 3,True,,
714,370.0,Kernel PCA with a polynomial kernel of degree 4,False,,
715,371.0,Strategy 1,False,,
716,371.0,Strategy 2,True,,
717,371.0,Both strategies are the same,False,,
718,373.0,$10$,False,,
719,373.0,$40$,False,,
720,373.0,$\infty$,True,,
721,373.0,Can not be determined,False,,
722,441.0,1,False,,
723,441.0,2,False,,
724,441.0,3,True,,
725,441.0,4,False,,
726,442.0,abhi,False,,
727,442.0,alt,False,,
728,442.0,Reference Error,True,,
729,442.0,None of the above,False,,
730,443.0,"[ 'string', 'boolean', 'number', 'function' ]",True,,
731,443.0,"['iitmonline', true, 3, (a, b) => a + b]",False,,
732,443.0,"[object, object, object, object]",False,,
733,443.0,None of the above,False,,
734,444.0,"[NaN, NaN, 9, NaN]",False,,
735,444.0,"[NaN, 1, 9, NaN]",True,,
736,444.0,"[1, 1, 9, NaN]",False,,
737,444.0,None of the above,False,,
738,445.0,It will throw syntax error,False,,
739,445.0,Apple is red and undefined,False,,
740,445.0,Undefined is undefined and Spherical,False,,
741,445.0,Apple is red and Spherical,True,,
742,446.0,"Bowler {
  name: 'Jasprit Bumrah',
  team: 'Indian Cricket Team',
  nationality: 'Indian',
  role: 'Bowler',
  wicket: 101,
  average: 22.79
}",True,,
743,446.0,"Bowler {
  name: 'Jasprit Bumrah',
  team: undefined,
  nationality: undefined,
  role: 'Bowler',
  wicket: 101,
  average: 22.79
}",False,,
744,446.0,"Bowler {
  name: undefined,
  team: undefined,
  nationality: undefined,
  role: 'Bowler',
  wicket: 101,
  average: 22.79
}",False,,
745,446.0,None of the above,False,,
746,447.0,undefined from undefined is a Batsman,False,,
747,447.0,Rohit from Indian Cricket Team is an undefined,False,,
748,447.0,undefined from Indian Cricket Team is a Batsman,False,,
749,447.0,Rohit from Indian Cricket Team is a Batsman,True,,
750,448.0,"[17, NaN, 29]",False,,
751,448.0,"[17, 20, 29]",True,,
752,448.0,"[NaN, 20, 29]",False,,
753,448.0,Syntax error,False,,
754,449.0,Mishra,False,,
755,449.0,Mourya,True,,
756,449.0,Syntax Error,False,,
757,449.0,None of the above,False,,
758,440.0,Code snippet 1,True,,
759,440.0,Code snippet 2,False,,
760,440.0,Both Code snippets 1 and 2,False,,
761,440.0,None of the above,False,,
762,374.0,"3, 5, 1, 4, 2",False,,
763,374.0,"5, 3, 1, 2, 4",False,,
764,374.0,"5, 3, 1, 4, 2",True,,
765,374.0,"3, 5, 2, 4, 1",False,,
766,374.0,None of these,False,,
767,375.0,"$F(z_1^{t+1},z_2^{t+1},\dots,z_n^{t+1}) > F(z_1^t,z_2^t,\dots,z_n^t)$",False,,
768,375.0,"$F(z_1^{t+1},z_2^{t+1},\dots,z_n^{t+1}) < F(z_1^t,z_2^t,\dots,z_n^t)$",True,,
769,375.0,"$F(z_1^{t+1},z_2^{t+1},\dots,z_n^{t+1}) = F(z_1^t,z_2^t,\dots,z_n^t)$",False,,
770,376.0,Perpendicular to the line joining $\mu_1$ and $\mu_2$ and at the point $\frac{(\mu_1+\mu_2)^2}{2}$,False,,
771,376.0,Parallel to the line joining $\mu_1$ and $\mu_2$ and at the point $\frac{(\mu_1+\mu_2)^2}{2}$,False,,
772,376.0,Perpendicular to the line joining $\mu_1$ and $\mu_2$ and at the point $\frac{\mu_1+\mu_2}{2}$,True,,
773,376.0,Parallel to the line joining $\mu_1$ and $\mu_2$ and at the point $\frac{\mu_1+\mu_2}{2}$,False,,
774,377.0,a),False,image,km2.png
775,377.0,b),False,image,km3.png
776,377.0,c) Depends on cluster center initializations and the distance between the two lines.,True,,
777,378.0,"Any point out of of $x_1, x_2, x_3, x_4, x_5$ may be chosen uniformly at random as next mean.",False,,
778,378.0,Certainly $x_3$ will be chosen as its distance from closest mean is largest.,False,,
779,378.0,"$x_3$ will be chosen with the highest probability, but we are not sure whether this point will definitely be chosen.",True,,
780,379.0,The partition configurations can not repeat themselves.,True,,
781,379.0,"After doing the reassignments, we might get the same partition configuration again.",False,,
782,379.0,Objective function after making the re-assignments strictly reduces.,True,,
783,379.0,Objective function after making the re-assignments may increase.,False,,
784,379.0,Change of value of objective function indicates that the partition configuration has changed.,True,,
785,379.0,"For partitioning $n$ data points across $k$ partitions, Lloyd's algorithm takes $k^n$ iterations to converge.",False,,
786,380.0,1,True,,
787,380.0,10,False,,
788,380.0,100,False,,
789,380.0,Insufficient information. Depends on data.,False,,
790,381.0,100,False,,
791,381.0,0,True,,
792,381.0,100*100,False,,
793,382.0,"In k-means algorithm, all cluster initializations lead to the same result.",False,,
794,382.0,"One initialization might get stuck in local minima, while another may lead to global minima.",True,,
795,382.0,One initialization may converge while another may not.,False,,
796,382.0,The initialization of cluster centres may affect the number of iterations K-means takes to converge.,True,,
797,383.0,Yes,True,,
798,383.0,No,False,,
799,384.0,$\mathbb{R}$,False,,
800,384.0,$\mathbb{R}^+$,False,,
801,384.0,Both $\mathbb{R}^+$ and $\mathbb{R}^-$,False,,
802,384.0,$\mathbb{R}^3$,True,,
803,385.0,$\frac{1}{n}\sum_{i=1}^n(f(x_i)-y_i)^2$,False,,
804,385.0,$\frac{1}{n}\sum_{i=1}^n|f(x_i)-y_i|$,False,,
805,385.0,$\frac{1}{n}\sum_{i=1}^n\mathbb{1}(f(x_i)\neq y_i)$,True,,
806,386.0,Predicting the amount of rainfall in May 2022 in North India based on precipitation data of the year 2021.,False,,
807,386.0,Predicting the price of a land based on its area and distance from the market.,False,,
808,386.0,Predicting whether an email is spam or not.,True,,
809,386.0,Predicting the number of Covid cases on a given day based on previous month data.,False,,
810,387.0,$\mathbb{1}(355\%2 = 1) = 1$,False,,
811,387.0,$\mathbb{1}(788\%2 = 1) = 0$,False,,
812,387.0,$\mathbb{1}(355\%2 = 0) = 1$,True,,
813,387.0,$\mathbb{1}(788\%2 = 0) = 1$,False,,
814,388.0,Unsupervised machine learning helps you to find different kinds of unknown patterns in data.,False,,
815,388.0,Regression and classification are two types of supervised machine learning techniques while clustering and density estimation are two types of unsupervised learning.,False,,
816,388.0,"In unsupervised learning model, the data contains both input and output variables while in supervised learning model, the data contains only input data",True,,
817,389.0,is discrete,False,,
818,389.0,is continuous and always within a finite range.,False,,
819,389.0,is continuous with any range.,True,,
820,389.0,may be discrete or continuous.,False,,
821,390.0,Making different groups of customers based on their purchase history.,False,,
822,390.0,Predicting whether a loan client may default or not based on previous credit history.,True,,
823,390.0,Grouping similar Wikipedia articles as per their content.,False,,
824,390.0,Estimating the revenue of a company for a given year based on number of items sold.,True,,
825,391.0,Classification,False,,
826,391.0,Regression,True,,
827,391.0,Density Estimation,False,,
828,391.0,Dimensionality Reduction,False,,
829,392.0,Test set; Validation set; training set,False,,
830,392.0,Training set; Test set; Validation set,False,,
831,392.0,Training set; Validation set; Test set,True,,
832,392.0,Test set; Training set; Validation set,False,,
833,396.0,"(1, 1)",True,,
834,396.0,"(1, 2)",False,,
835,396.0,"(2, 1)",False,,
836,396.0,"(2, 2)",False,,
837,393.0,"Dimensionality Reduction, Regression, Classification, Density Estimation",False,,
838,393.0,"Dimensionality Reduction, Classification, Density Estimation, Regression",False,,
839,393.0,"Density Estimation, Dimensionality Reduction, Regression, Classification",True,,
840,393.0,"Classification, Density Estimation, Dimensionality Reduction, Regression",False,,
841,393.0,"Classification, Dimensionality Reduction, Regression, Density Estimation",False,,
842,403.0,$x^Tx$,False,,
843,403.0,$||x||^2$,False,,
844,403.0,$\sum_{i=1}^dx_i^2$,False,,
845,403.0,$xx^T$,True,,
846,404.0,$f(x)$ is continuous at $x=3$.,False,,
847,404.0,$f(x)$ is not continuous at $x=3$.,True,,
848,404.0,$f(x)$ is differentiable at $x=3$.,False,,
849,404.0,$f(x)$ is not differentiable at $x=3$.,True,,
850,407.0,"$[2, 3, 5]$ and $[-2, 3, -1]$",True,,
851,402.0,$\frac{1}{x-1}$,True,,
852,402.0,$\frac{x^2-1}{x-1}$,True,,
853,402.0,$\text{sign}(x-2)$,False,,
854,402.0,$\sin(x)$,True,,
855,407.0,"$[1, 0, 1]$ and $[0, 1, 1]$",False,,
856,407.0,"$[2, 3, 5]$ and $[-2, 3, -5]$",False,,
857,407.0,"$[0, 1, 0]$ and $[0, 0, 1]$",True,,
858,407.0,"$[2, -3, 5]$ and $[-2, 3, -5]$",False,,
859,407.0,"$[1, 0, 0]$ and $[0, 1, 0]$",True,,
860,408.0,$4x+4y-8$,False,,
861,408.0,$12x+12y-32$,True,,
862,408.0,$12x+4y-8$,False,,
863,408.0,$12x+12y+32$,False,,
864,409.0,"$[12, 4]$",True,,
865,409.0,"$[4, 12]$",False,,
866,409.0,"$[1, 4]$",False,,
867,409.0,"$[4, 1]$",False,,
868,410.0,"$[1, 2, 3]$",False,,
869,410.0,"$[-1, 2, 3]$",False,,
870,410.0,"$[0, 2, 3]$",True,,
871,410.0,"$[2, 0, 3]$",False,,
872,413.0,"$\begin{bmatrix} \frac{2}{\sqrt{20}}, & 0, & \frac{4}{\sqrt{20}} \end{bmatrix}$",True,,
873,413.0,"$\begin{bmatrix} \frac{1}{\sqrt{29}}, & 0, & \frac{1}{\sqrt{29}} \end{bmatrix}$",False,,
874,413.0,"$\begin{bmatrix} \frac{-2}{\sqrt{29}}, & 0, & \frac{4}{\sqrt{29}} \end{bmatrix}$",False,,
875,413.0,"$\begin{bmatrix} \frac{2}{\sqrt{20}}, & 0, & \frac{-4}{\sqrt{20}} \end{bmatrix}$",False,,
876,415.0,"$[1,2,3]+\alpha[-6,-6,3]$",False,,
877,415.0,"$[7,8,9]+\alpha[-6,-6,3]$",False,,
878,415.0,"$[1,2,3]+\alpha[6,6,3]$",False,,
879,415.0,"$[7,8,6]+\alpha[6,6,3]$",False,,
880,415.0,"$[7,8,6]+\alpha[1,2,3]$",True,,
881,415.0,"$[1,2,3]+\alpha[7,8,6]$",False,,
882,411.0,(i) only,False,,
883,411.0,(ii) only,False,,
884,411.0,(iii) only,False,,
885,411.0,(iv) only,False,,
886,411.0,(i) and (ii),True,,
887,411.0,(iii) and (iv),False,,
888,416.0,True,True,,
889,416.0,False,False,,
890,417.0,"$A^C=[10,30] \cup [50,100]$",True,,
891,417.0,"$A^C=[10,30) \cup (50,100]$",False,,
892,417.0,"$A \cup B=[30,90]$",False,,
893,417.0,$A \cap B=\emptyset$,True,,
894,417.0,$A \cap B=\{50\}$,False,,
895,417.0,"$A^C \cap B^C=[10,30) \cup [91,100]$",False,,
896,418.0,Only (i) and (ii),False,,
897,418.0,Only (ii) and (iii),False,,
898,418.0,Only (i) and (iii),False,,
899,418.0,"(i), (ii) and (iii)",True,,
900,419.0,$1+x$,False,,
901,419.0,$1-x$,False,,
902,419.0,$x-1$,False,,
903,419.0,$x$,True,,
904,421.0,Yes,True,,
905,421.0,No,False,,
906,422.0,$1$,False,,
907,422.0,$0$,False,,
908,422.0,$0.019$,False,,
909,422.0,$1.019$,True,,
910,423.0,$2x+2y+2$,False,,
911,423.0,$2x+2y-2$,True,,
912,423.0,$2x+2y+1$,False,,
913,423.0,$2x+2y-1$,False,,
914,424.0,"$[1, 6]$",False,,
915,424.0,"$[6, 1]$",True,,
916,424.0,"$[1, 3]$",False,,
917,424.0,"$[3, 1]$",False,,
918,426.0,"$\begin{bmatrix} \frac{2}{\sqrt{29}}, & \frac{3}{\sqrt{29}}, & \frac{4}{\sqrt{29}} \end{bmatrix}$",True,,
919,426.0,"$\begin{bmatrix} \frac{-2}{\sqrt{29}}, & \frac{3}{\sqrt{29}}, & \frac{4}{\sqrt{29}} \end{bmatrix}$",False,,
920,426.0,"$\begin{bmatrix} \frac{-2}{\sqrt{29}}, & \frac{-3}{\sqrt{29}}, & \frac{4}{\sqrt{29}} \end{bmatrix}$",False,,
921,426.0,"$\begin{bmatrix} \frac{2}{\sqrt{29}}, & \frac{-3}{\sqrt{29}}, & \frac{4}{\sqrt{29}} \end{bmatrix}$",False,,
922,428.0,(i),False,,
923,428.0,(i) and (ii),True,,
924,428.0,(iii) and (iv),False,,
925,428.0,(i) and (iii),False,,
926,428.0,(ii) and (iv),False,,
927,429.0,$a^Tb \geq ||a||*||b||$,False,,
928,429.0,$a^Tb \leq ||a||*||b||$,False,,
929,429.0,$a^Tb = ||a||*||b||$,False,,
930,429.0,$a^Tb = -||a||*||b||$,True,,
